Artist	Title	Label	Number	Matrix	Year	link_MP3
http://www.jazz-on-line.com/a/mp3d/Vic042943-1.mp3	Lionel Hampton And His Orchestra	The Heebie Jeebies Are Rockin'	Victor	26423	042943-1	1939	
http://www.jazz-on-line.com/a/mp3d/Col142902-2.mp3	Fletcher Henderson And His Orchestra	The Henderson Stomp	Columbia	817-D	142902-2	1926	
http://www.jazz-on-line.com/a/mp3w/1908_061.mp3	George Stehl, Marshall Lufsky And Paul Surth	The Herd Girl's Dream	Columbia	587		1908	
http://www.jazz-on-line.com/a/mp3o/DECL7722.mp3	Victor Young And Singing Strings	The High And The Mighty	DECCA	29203	L7722		
http://www.jazz-on-line.com/a/mp3w/1954_061.mp3	Leroy Holmes And His Orchestra	The High And The Mighty	MGM	11761	54S208	1954	
http://www.jazz-on-line.com/a/mp3w/1954_028.mp3	Les Baxter And His Orchestra	The High And The Mighty	Capitol	2845		1954	
http://www.jazz-on-line.com/a/mp3w/1954_118.mp3	Johnny Desmond	The High And The Mighty	Coral	61204		1954	
http://www.jazz-on-line.com/a/mp3h/DH480913.mp3	Perez Prado And His Orchestra	The High And The Mighty (theme From The Warner Bros Picture)	RCA VICTOR			1954	
http://www.jazz-on-line.com/a/mp3c/COLW142659-2.mp3	Charlie Poole N.c.ramblers	The Highway Man	COLUMBIA	15160 D	W142659-2	1926	
http://www.jazz-on-line.com/a/mp3c/DECDLA358.mp3	Sons Of The Pioneers	The Hills Of Old Wyoming	DECCA	5222	DLA358	1936	
http://www.jazz-on-line.com/a/mp3w/1953_068.mp3	Red Buttons Feat. Elliot Lawrence And His Orchestra	The Ho Ho Song				1953	
http://www.jazz-on-line.com/a/mp3b/MGM47S3321.mp3	Slim Gaillard Trio	The Hogan Song	MGM	10164	47S3321	1947	
http://www.jazz-on-line.com/a/mp3w/1900_019.mp3	Harry Macdonough	The Holy City	VICTOR	16408	B3702-3	1900	
http://www.jazz-on-line.com/a/mp3w/1905_107.mp3	Haydn Quartet	The Holy City	Victor	4256		1905	
http://www.jazz-on-line.com/a/mp3c/V-DCO35420.mp3	Cab Calloway & His Orch	The Honey Dripper	V-DISC	600	CO35420	1945	
http://www.jazz-on-line.com/a/mp3a/DECL3908.mp3	Jimmie Lunceford And His Orch	The Honeydripper	DECCA	23451	L3908	1945	
http://www.jazz-on-line.com/a/mp3o/DOT1031x.mp3	Joe Liggins	The Honeydripper	DOT	1031			
http://www.jazz-on-line.com/a/mp3w/1945_188.mp3	Joe Liggins	The Honeydripper	DOT	1031		1945	
http://www.jazz-on-line.com/a/mp3d/DecL-3909.mp3	Jimmie Lunceford And His Orchestra And Delta Rhythm Boys	The Honeydripper	Decca	23451	L-3909	1945	
http://www.jazz-on-line.com/a/mp3w/1954_111.mp3	Tennessee Ernie Ford And Betty Hutton Feat. Billy May's Orchestra	The Honeymoon's Over	Capitol	2809		1954	
http://www.jazz-on-line.com/a/mp3t/TS480745.mp3	Ben Webster Quintet	The Horn	Circle	CLP42	N1636-1	1944	Hot Lips Page (tp), Ben Webster (ts), Clyde Hart (p), Charlie Drayton (sb), Denzil Best (dm)
http://www.jazz-on-line.com/a/mp3a/MUS5420.mp3	Artie Shaw And His New Music	The Hornet	MUSICRAFT	409	5420	1945	
http://www.jazz-on-line.com/a/mp3a/CAP15373x.mp3	Paul Weston	The Hot Canary	CAPITOL				
http://www.jazz-on-line.com/a/mp3a/COLWCO26789.mp3	Maxine Sullivan W J.kirby	The Hour Of Parting	COLUMBIA	36341	WCO26789	1940	
http://www.jazz-on-line.com/a/mp3c/COL26740.mp3	Benny Goodman And His Orchestra	The Hour Of Parting	COLUMBIA	35527	26740	1940	
http://www.jazz-on-line.com/a/mp3h/VOCHS28.mp3	Original Yellow Jackets	The Hour Of Parting	VOCALION	3504	HS28	1937	
http://www.jazz-on-line.com/a/mp3w/1940_140.mp3	Benny Goodman And His Orchestra	The Hour Of Parting	COLUMBIA	35527	26740	1940	
http://www.jazz-on-line.com/a/mp3a/COLW150210.mp3	Clarence Ashley	The House Carpenter	COLUMBIA	15654 D	W150210	1930	
http://www.jazz-on-line.com/a/mp3a/COLHCO1519.mp3	Frank Sinatra	The House I Live In	COLUMBIA	36886	HCO1519	1945	
http://www.jazz-on-line.com/a/mp3w/1946_274.mp3	Frank Sinatra	The House I Live In	COLUMBIA	36886	HCO1519	1946	
http://www.jazz-on-line.com/a/mp3b/VIC81988-2.mp3	Ramona's Park Avenue Boys	The House Is Haunted	VICTOR	24597	81988-2	1934	
http://www.jazz-on-line.com/a/mp3w/1934_198.mp3	Glen Gray And Casa Loma Orchestra	The House Is Haunted (by The Echo Of Your Last Goobye)	BRUNSWICK	6858	15011	1934	
http://www.jazz-on-line.com/a/mp3a/CAP251x.mp3	Ella Mae Morse-freddy Slack	The House Of Blue Lights	CAPITOL				
http://www.jazz-on-line.com/a/mp3w/1955_069.mp3	Chuck Miller	The House Of Blue Lights	Mercury	70627		1955	
http://www.jazz-on-line.com/a/mp3d/BanE-36926-A.mp3	Connie's Inn Orchestra	The House Of David Blues	Banner	32733	E-36926-A	1931	
http://www.jazz-on-line.com/a/mp3e/DECDLA441-A.mp3	Bing Crosby & Jimmy Dorsey Or.	The House That Jack Built	DECCA	905B	DLA441-A	1936	
http://www.jazz-on-line.com/a/mp3c/HARCO40904.mp3	Pearl Bailey & Hot Lips Page	The Huckle Buck	HARMONY	Ha1049	CO40904	1949	
http://www.jazz-on-line.com/a/mp3a/SAVS23011.mp3	Jay Mcneeley Hucklebusters	The Huckle-buck	SAVOY	683A	S23011	1948	
http://www.jazz-on-line.com/a/mp3a/RCA20-3427x.mp3	Tommy Dorsey Orch	The Hucklebuck	RCA	20-3427			
http://www.jazz-on-line.com/a/mp3b/DEC74897.mp3	Lionel Hampton & His Orch	The Hucklebuck	DECCA	24652	74897	1949	
http://www.jazz-on-line.com/a/mp3d/Dec74897.mp3	Lionel Hampton And His Orchestra	The Hucklebuck	Decca	24652	74897	1949	Ed Mullen-Wendell Culley-Leo Shepherd-Walter Wiliams-t, Lester Bass-Al Grey-Chippie Outcalt-Jimmy Wormick-tb, Johnny Board-Bobby Plater-as, Gene Morris-Johnny Sparrow-Billy Williams-ts, Ben Kynard-bar, Frances Gaddison-p, Lionel Hampton-vib-p-v, Wes 
http://www.jazz-on-line.com/a/mp3w/1949_052.mp3	Tommy Dorsey And His Orchestra Feat. Charlie Shavers	The Hucklebuck	VICTOR	3427		1949	
http://www.jazz-on-line.com/a/mp3a/COLCO30301-1.mp3	Horace Heidt And Musical Knights	The Hut Sut Song	COLUMBIA	36138	CO30301-1	1941	
http://www.jazz-on-line.com/a/mp3c/BLU11154X.mp3	Four King Sisters	The Hut Sut Song	BLUEBIRD	11154		1941	
http://www.jazz-on-line.com/a/mp3c/MER364-2.mp3	Buddy Rich & His Orchestra	The Iggidy Song	MERCURY	3025	364-2	1946	
http://www.jazz-on-line.com/a/mp3b/VIC010165.mp3	Bunny Berigan & His Orch	The Image Of You	VICTOR	25587A	010165	1937	
http://www.jazz-on-line.com/a/mp3b/VarM-546-1.mp3	Lucky Millinder With Mills Blue Rhythm Band	The Image Of You	Variety	604	M-546-1	1937	
http://www.jazz-on-line.com/a/mp3t/TS480593.mp3	Art Farmer And Gigi Gryce	The Infant's Song	Prestige	PRLP209	743	1954	Art Farmer, T, FLh, Gigi Gryce, As, With, 2 rhythm sections, = Horace Silver or Freddie Redd, P, Addison Farmer or Percy Heath, B, Art Taylor or Kenny Clark, D
http://www.jazz-on-line.com/a/mp3w/1914_022.mp3	Arthur Collins And Byron Harlan	The International Rag	VICTOR	17431		1914	
http://www.jazz-on-line.com/a/mp3w/1956_191.mp3	Cyril Stapleton And His Orchestra	The Italian Theme	London	1672		1956	
http://www.jazz-on-line.com/a/mp3c/MER5581.mp3	Frankie Laine	The Jalopy Song	MERCURY	5581			
http://www.jazz-on-line.com/a/mp3w/1956_294.mp3	Kay Cee Jones	The Japanese Farewell Song	Marquee	1031		1956	
http://www.jazz-on-line.com/a/mp3c/VOC19434-2.mp3	Artie Shaw And His Orchestra	The Japanese Sandman	VOCALION	4465	B-19434-2	1936	
http://www.jazz-on-line.com/a/mp3a/OKE81520-A.mp3	Bix Beiderbecke And His Gang	The Jazz Me Blues	OKeh	40923	81520-A	1927	
http://www.jazz-on-line.com/a/mp3t/TS480771.mp3	Ben Webster & His Orch.	The Jeep Is Jumpin'	Haven	802	h-1935	1946	Leonhard Graham (tp), Tony Scott (cl), Ben Webster (ts), Sadik Hakim (p), Bill De Arango (g), John Simmons (sb), Sid Catlett (dm)
http://www.jazz-on-line.com/a/mp3c/OKEM889-1.mp3	Johnny Hodges & His Orch	The Jeep Is Jumping	OKEH	6824	M889-1	1939	
http://www.jazz-on-line.com/a/mp3d/V-DVP-1590a.mp3	Jimmie Lunceford And His Orchestra	The Jimmies	V-Disc	568-A	VP-1590a	1945	
http://www.jazz-on-line.com/a/mp3c/BLU068401.mp3	Earl Hines & His Orch	The Jitney Man	BLUEBIRD	11535	068401	1941	
http://www.jazz-on-line.com/a/mp3e/Blu068401-1.mp3	Earl Hines And His Orchestra	The Jitney Man	Bluebird	B-11535	068401-1	1941	acc. George Dixon (tp,as) Gerald Valentine (tb) Robert Crowder (ts,arr), Nat Atkins, Mel Powell (arr) Tommy Enoch, Joe McLewis, George Hunt, Leroy Harris, Scoops Carey (as,cl) Willie Randall, Budd Johnson, Franz Jackson (ts) Earl Hines (p) Hurley Ra
http://www.jazz-on-line.com/a/mp3b/Blu068401-1.mp3	Earl Hines And His Orchestra	The Jitney Man (be Vcl,gv Arr)	Bluebird	B-11535	068401-1	1941	
http://www.jazz-on-line.com/a/mp3c/BLU040247-1.mp3	Vincent Lopez Suave Swing Orch	The Jitterbug (vbetty Hutton)	BLUEBIRD	10367	040247-1	1939	
http://www.jazz-on-line.com/a/mp3d/Oke29583-1.mp3	Count Basie And His Orchestra	The Jitters	Okeh	6095	29583-1	1941	
http://www.jazz-on-line.com/a/mp3a/BLU034864.mp3	Four Clefs	The Jive Is Jumpin'	BLUEBIRD	8297	034864	1939	
http://www.jazz-on-line.com/a/mp3a/RCA014646-1.mp3	Fats Waller	The Joint's Jumpin'	RCA	20-1582	014646-1	1937	
http://www.jazz-on-line.com/a/mp3o/DECL7401.mp3	Mills Bros W Sy Oliver	The Jones Boy	DECCA	28945	L7401		
http://www.jazz-on-line.com/a/mp3a/CONM1057-A.mp3	Cab Calloway And His Orch	The Jumpin' Jive	CONQUEROR	9300	M1057-A	1939	
http://www.jazz-on-line.com/a/mp3a/VIC037631.mp3	Lionel Hampton And His Orch	The Jumpin' Jive	VICTOR	26304B	037631	1939	
http://www.jazz-on-line.com/a/mp3o/DEC65967.mp3	Jimmy Dorsey And His Orch.	The Jumpin' Jive	DECCA	2612A	65967	1939	
http://www.jazz-on-line.com/a/mp3r/RiDec2756.mp3	Andrew Sisters	The Jumpin' Jive	Decca	2756		1939	
http://www.jazz-on-line.com/a/mp3d/Vic037631-1.mp3	Lionel Hampton And His Orchestra	The Jumpin' Jive	Victor	26304	037631-1	1939	
http://www.jazz-on-line.com/a/mp3w/1939_268.mp3	Lionel Hampton And His Orchestra	The Jumpin' Jive	VICTOR	26304B	037631	1939	
http://www.jazz-on-line.com/a/mp3b/KinK-5909.mp3	Lucky Millinder And His Orchestra	The Jumping Jack	King	4436	K-5909  	1950	
http://www.jazz-on-line.com/a/mp3o/DEC66591-A.mp3	Andrews Sisters	The Jumping Jive	DECCA	2756A	66591-A	1939	
http://www.jazz-on-line.com/a/mp3w/1953_304.mp3	Les Paul	The Kangaroo	Capitol	2614	11879	1953	
http://www.jazz-on-line.com/a/mp3e/V-D47A2.mp3	Richard Dyer-bennett	The Keeper Of The Ed	v-disk	47A2			
http://www.jazz-on-line.com/a/mp3w/1955_149.mp3	Hilltoppers	The Kentuckian Song	Dot	15375		1955	
http://www.jazz-on-line.com/a/mp3w/1956_443.mp3	Rosemary Clooney	The Key To My Heart	Columbia	40619		1956	
http://www.jazz-on-line.com/a/mp3d/Dec62455-A.mp3	Andy Kirk And His Twelve Clouds Of Joy	The Key To My Heart	Decca	1710	62455-A	1937	
http://www.jazz-on-line.com/a/mp3a/COLCO35733.mp3	Count Basie And His Orchestra	The King	COLUMBIA	37070	CO35733	1946	
http://www.jazz-on-line.com/a/mp3a/COLC837y.mp3	Count Basie And His Orch	The King	Columbia	C837			
http://www.jazz-on-line.com/a/mp3c/OKe09776-A.mp3	Louis Armstrong's Hot Five	The King Of The Zulus (at A Chit'lin Rag)	OKeh	8396	09776-A	1926	
http://www.jazz-on-line.com/a/mp3w/1931_084.mp3	Ben Bernie And His Hotel Roosevelt Orchestra	The King's Horses	BRUNSWICK	6024	C7196	1931	
http://www.jazz-on-line.com/a/mp3c/BLU067627.mp3	Glenn Miller & His Orch	The Kiss Polka	BLUEBIRD	11263	067627	1941	
http://www.jazz-on-line.com/a/mp3b/BRULAE809.mp3	Ben Bernie & His Orch	The Kiss Waltz	BRUNSWICK	4837	LAE809	1930	
http://www.jazz-on-line.com/a/mp3w/1930_181.mp3	Ben Bernie And His Orchestra	The Kiss Waltz	BRUNSWICK	4837	LAE809	1930	
http://www.jazz-on-line.com/a/mp3b/Joh112.mp3	Billy Cotton And His Band	The Kiss Waltz	Regal	MR-222	WAR-382-2	1930	
http://www.jazz-on-line.com/a/mp3b/VIC54801-3.mp3	George Olsen & His Music	The Kiss Waltz (vbb) ('dancing Sweeties')	VICTOR	22462A	54801-3	1930	
http://www.jazz-on-line.com/a/mp3c/V-DVP1538-.mp3	Duke Ellington & His Orchestra	The Kissing Bug	V-DISC	558	VP1538	1945	Rex Stewart, Shelton Hemphill, Taft Jordan, Cat Anderson, Rex Stewart (tp) Ray Nance (tp,vln,vcl) Joe "Tricky Sam" Nanton, Claude Jones, Lawrence Brown (tb) Jimmy Hamilton (cl,ts) Johnny Hodges (as) Otto Hardwick (as,cl) Al Sears (ts) Harry Carney (bar,cl,b-cl) Duke Ellington (p) Fred Guy (g) Junior Raglin (b) Sonny Greer (d) Joya Sherrill, Kay Davis, Marie Ellington, Al Hibbler (vcl) 
http://www.jazz-on-line.com/a/mp3e/DEC73923.mp3	Andrews Sisters / Vic Schoen	The Lady From 29 Palms	DECCA	23976	73923	1947	
http://www.jazz-on-line.com/a/mp3w/1947_085.mp3	Andrews Sisters	The Lady From 29 Palms	DECCA	23976	73923	1947	
http://www.jazz-on-line.com/a/mp3a/DEC62516-A.mp3	Woody Herman And His Orchestra	The Lady From Fifth Avenue	DECCA	1385	62516-A	1937	
http://www.jazz-on-line.com/a/mp3c/BRU12754.mp3	Casa Loma Orchestra	The Lady From St. Paul	BRUNSWICK	6486	12754	1932	
http://www.jazz-on-line.com/a/mp3a/VIC89508.mp3	Xavier Cugat And His Orch	The Lady In Red	VICTOR	25012	89508-1	1935	
http://www.jazz-on-line.com/a/mp3c/BLU89540.mp3	Joe Haymes & His Orch	The Lady In Red	BLUEBIRD	5918	89540	1935	
http://www.jazz-on-line.com/a/mp3e/V-D347A2.mp3	Tommy Dorsey And His Orchestra (the Sentimentalists	The Lady In Red	V-DISC	347A2			
http://www.jazz-on-line.com/a/mp3b/BruB-17612-1.mp3	Louis Prima And His New Orleans Gang	The Lady In Red	Brunswick	7448	B-17612-1	1935	
http://www.jazz-on-line.com/a/mp3w/1935_044.mp3	Xavier Cugat And His Waldorf-astoria Orchestra Feat. Don Reid	The Lady In Red	VICTOR	25012	89508-1	1935	
http://www.jazz-on-line.com/a/mp3a/DECDLA949-A.mp3	Sophie Tucker - Harry Sosnik	The Lady Is A Tramp	DECCA	1472	DLA949-A	1937	
http://www.jazz-on-line.com/a/mp3c/MGM49S3004.mp3	Lena Horne W Lennie Hayton	The Lady Is A Tramp	MGM	30171A	49S3004		
http://www.jazz-on-line.com/a/mp3c/VIC013522.mp3	Tommy Dorsey & Clambake 7	The Lady Is A Tramp	VICTOR	25673	013522	1937	
http://www.jazz-on-line.com/a/mp3c/DEC61464.mp3	Andy Kirk & Clouds Of Joy	The Lady Who Swings The Band	DECCA	1085	61464	1936	
http://www.jazz-on-line.com/a/mp3d/Dec61464-A.mp3	Andy Kirk And His Twelve Clouds Of Joy	The Lady Who Swings The Band	Decca	1085	61464-A	1936	
http://www.jazz-on-line.com/a/mp3d/Vic78503-1.mp3	Cab Calloway And His Cotton Club Orchestra	The Lady With The Fan	Victor	24451	78503-1	1933	
http://www.jazz-on-line.com/a/mp3a/CAPnltlilwy.mp3	Nellie Lutcher And Her Rhythm	The Lady's In Love With You	CAPITOL				
http://www.jazz-on-line.com/a/mp3c/DECDLA1779.mp3	Bob Hope & Shirley Ross	The Lady's In Love With You	DECCA	2568A	DLA1779	1939	
http://www.jazz-on-line.com/a/mp3c/COM4837.mp3	Muggsy Spanier Ragtime Band	The Lady's In Love With You	COMMODORE	576	4837	1944	
http://www.jazz-on-line.com/a/mp3c/BLU035702.mp3	Glenn Miller & His Orch	The Lady's In Love With You (vtb)	BLUEBIRD	10229	035702	1939	
http://www.jazz-on-line.com/a/mp3b/Joh064.mp3	Leon Van Straten And His Music	The Lady’s In Love With You (v Julie Dawn)	Parlophone	F-1505	CE-9937-1	1939	
http://www.jazz-on-line.com/a/mp3c/DEC64480.mp3	Mills Brothers	The Lambeth Walk	DECCA	2008A	64480	1938	
http://www.jazz-on-line.com/a/mp3c/VIC036838.mp3	Tommy Dorsey & His Orch	The Lamp Is Low	VICTOR	26259	036838	1939	
http://www.jazz-on-line.com/a/mp3c/Mon037153.mp3	Glenn Miller & His Orch	The Lamp Is Low	MontgomeryWard	8370	037153	1939	
http://www.jazz-on-line.com/a/mp3c/VOC24429.mp3	Mildred Bailey & Her Orchestra	The Lamp Is Low	VOCALION	4845	24429	1939	
http://www.jazz-on-line.com/a/mp3e/V-D320A2.mp3	Tommy Dorsey And His Orchestra	The Lamp Is Low	V-DISC	320A2			
http://www.jazz-on-line.com/a/mp3r/RiBlu10290.mp3	Glenn Miller & His Orchestra	The Lamp Is Low	Bluebird	10290		1939	
http://www.jazz-on-line.com/a/mp3w/1939_043.mp3	Tommy Dorsey And His Orchestra Feat. Jack Leonard	The Lamp Is Low	VICTOR	26259	036838	1939	
http://www.jazz-on-line.com/a/mp3e/OKECO-32239-1.mp3	Benny Goodman And His Orchestra	The Lamp Of Memory	OKEY	6580	CO-32239-1	1942	
http://www.jazz-on-line.com/a/mp3d/DecL3645-A.mp3	Lionel Hampton And His Orchestra	The Lamplighter	Decca	18910	L3645-A	1944	
http://www.jazz-on-line.com/a/mp3c/BLU071863.mp3	Glenn Miller & His Orch	The Lamplighter's Serenade	BLUEBIRD	11474-A	071863	1942	
http://www.jazz-on-line.com/a/mp3w/1913_052.mp3	Elsie Baker And James F. Harrison	The Land Of Golden Dreams	Victor	17334		1913	
http://www.jazz-on-line.com/a/mp3w/1956_429.mp3	Mike Pedicin Quintet	The Large Large House	RCA	6369		1956	
http://www.jazz-on-line.com/a/mp3w/1942_140.mp3	Tommy Dorsey And His Orchestra Feat. Frank Sinatra And Pied Pipers	The Last Call For Love	Victor	27849		1942	
http://www.jazz-on-line.com/a/mp3h/HAR351126-2.mp3	Eddie Droesch And His Orchestra	The Last Dollar	HARMONY	1388-H	351126-2	1931	
http://www.jazz-on-line.com/a/mp3a/MGM51S3130.mp3	Bob Wills And His Texas Playboys	The Last Goodbye	MGM	11082	51S3130	1951	
http://www.jazz-on-line.com/a/mp3c/CONMEM28.mp3	Hank Penny's Radio Cowboys	The Last Goodbye	CONQUEROR	9711	MEM28	1939	
http://www.jazz-on-line.com/a/mp3c/BLU038281.mp3	Charlie Barnet & His Orch	The Last Jump	BLUEBIRD	10389	038281	1939	
http://www.jazz-on-line.com/a/mp3b/Dec68285-A.mp3	Benny Carter And His Orchestra	The Last Kiss You Gave Me	Decca	6588	68285-A	1940	
http://www.jazz-on-line.com/a/mp3c/DEC66367.mp3	Jimmie Davis	The Last Letter	DECCA	5726	66367	1939	
http://www.jazz-on-line.com/a/mp3w/1918_126.mp3	Charles Hart	The Last Long Mile	Victor	18455		1918	
http://www.jazz-on-line.com/a/mp3c/COLW152436.mp3	George Olsen & His Orch	The Last Round Up	COLUMBIA	2791	W152436	1933	
http://www.jazz-on-line.com/a/mp3b/DECC9416.mp3	The Ranch Boys	The Last Round Up	DECCA	3848A	C9416	1941	
http://www.jazz-on-line.com/a/mp3a/BRUC615.mp3	Guy Lombardo Royal Canadians	The Last Round-up	BRUNSWICK	6662	C615	1933	
http://www.jazz-on-line.com/a/mp3a/COLW152436.mp3	George Olsen And His Orch	The Last Round-up	COLUMBIA	2791 D	W152436	1933	
http://www.jazz-on-line.com/a/mp3w/1933_014.mp3	Don Bestor And His Orchestra Feat. Neil Buckley	The Last Round-up	VICTOR	24391	77553-1	1933	
http://www.jazz-on-line.com/a/mp3a/BANLA20-A.mp3	Bing Crosby	The Last Roundup	BANNER	33203	LA20-A	1933	
http://www.jazz-on-line.com/a/mp3a/BRULA20.mp3	Bing Crosby W Lennie Hayton	The Last Roundup	BRUNSWICK	6663	LA20	1933	
http://www.jazz-on-line.com/a/mp3e/V-D341A.mp3	Bing Crosby	The Last Roundup	V-DISC	341A			
http://www.jazz-on-line.com/a/mp3a/BRU13995-A.mp3	Victor Young And His Orch	The Last Roundup (v4)	BRUNSWICK	6651	13995-A	1933	
http://www.jazz-on-line.com/a/mp3a/VIC77553-1.mp3	Don Bestor And His Orch	The Last Roundup (vn.buckley)	VICTOR	24391	77553-1	1933	
http://www.jazz-on-line.com/a/mp3c/OKE81317-A.mp3	Louis Armstrong's Hot Five	The Last Time	OKEH	CO37534	81317-A	1927	
http://www.jazz-on-line.com/a/mp3a/COLCO28897.mp3	Kate Smith	The Last Time I Saw Paris	COLUMBIA	35802	CO28897	1940	
http://www.jazz-on-line.com/a/mp3w/1940_162.mp3	Kate Smith	The Last Time I Saw Paris	COLUMBIA	35802	CO28897	1940	
http://www.jazz-on-line.com/a/mp3b/Blu042608-1.mp3	Artie Shaw And His Orchestra	The Last Two Weeks In July - V L - If	Bluebird  	B-10412	042608-1	1939	
http://www.jazz-on-line.com/a/mp3e/V-D340A2.mp3	Harry Owens And His Royal Hawaiians	The Laughing Song	V-DISC	340A2			
http://www.jazz-on-line.com/a/mp3c/VARUS1408-1.mp3	Frankie Trumbauer Orch	The Laziest Gal In Town (v Fred Gibson)	VARSITY	8223	US1408-1	1940	
http://www.jazz-on-line.com/a/mp3w/1956_445.mp3	Les Baxter, His Chorus And Orchestra	The Left Arm Of Buddha	Capitol	3573		1956	
http://www.jazz-on-line.com/a/mp3w/1925_120.mp3	Vernon Dalhart	The Letter Edged In Black	CBS	OR0511	6256-2	1925	
http://www.jazz-on-line.com/a/mp3c/BLU054598.mp3	Byron Parker+mountaineers	The Letter That Went To God	BLUEBIRD	8633	054598	1940	
http://www.jazz-on-line.com/a/mp3b/COM75962-A.mp3	Willie Smith (piano)	The Lion And The Lamb	COMMODORE	520	75962-A	1939	
http://www.jazz-on-line.com/a/mp3w/1953_296.mp3	Frankie Laine And Jimmy Boyd	The Little Boy And The Old Man	COLUMBIA	39945		1953	
http://www.jazz-on-line.com/a/mp3b/RCAE4VB-5591.mp3	Ralph Flanagan And His Orchestra.	The Little Brown Mambo	RCA VICTOR 	20-5908	E4VB-5591	1954	
http://www.jazz-on-line.com/a/mp3o/RCAE4VB-5591.mp3	Ralph Flanagan & His Orch.	The Little Brown Mambo)	RCA VICTOR	20-5908	E4VB-5591	1954	
http://www.jazz-on-line.com/a/mp3r/RiVic17755.mp3	Billy Murray	The Little Ford Rambled Right Along	Victor	17755		1908	
http://www.jazz-on-line.com/a/mp3w/1915_029.mp3	Billy Murray	The Little Ford Rambled Right Along	VICTOR	17755	15755-1	1915	
http://www.jazz-on-line.com/a/mp3w/1915_026.mp3	James F. Harrison And James Reed	The Little House Upon The Hill	VICTOR	17789		1915	
http://www.jazz-on-line.com/a/mp3c/VIC037681.mp3	Larry Clinton & His Orchestra	The Little Man Who Wasn't There	VICTOR	26308	037681	1939	
http://www.jazz-on-line.com/a/mp3c/VOC24820.mp3	Mildred Bailey & Her Orchestra	The Little Man Who Wasn't There	VOCALION	4966	24820	1939	
http://www.jazz-on-line.com/a/mp3w/1939_166.mp3	Larry Clinton And His Orchestra Feat. Ford Leary	The Little Man Who Wasn't There	VICTOR	26308	037681	1939	
http://www.jazz-on-line.com/a/mp3c/BLU038263.mp3	Glenn Miller & His Orch	The Little Man Who Wasn't There (vt.beneke)	BLUEBIRD	10358	038263	1939	
http://www.jazz-on-line.com/a/mp3w/1956_245.mp3	Hugo Winterhalter And His Orchestra	The Little Musicians	RCA	6459		1956	
http://www.jazz-on-line.com/a/mp3w/1923_097.mp3	Fiddlin' John Carson	The Little Old Log Cabin In The Lane	OKeh	4890		1923	
http://www.jazz-on-line.com/a/mp3e/DEC66942.mp3	Bob Crosby & His Orch	The Little Red Fox	DECCA	2924A	66942	1939	
http://www.jazz-on-line.com/a/mp3w/1954_017.mp3	Gaylords	The Little Shoemaker	MERCURY	70403		1954	
http://www.jazz-on-line.com/a/mp3c/COLW150930.mp3	Ted Wallace & His Campus Boys	The Little Things In Life	COLUMBIA	2334 D	W150930	1930	
http://www.jazz-on-line.com/a/mp3o/HIT1117x.mp3	Hit-of-the-week Orch	The Little Things In Life	Hit-Of-The-Week	1117			
http://www.jazz-on-line.com/a/mp3b/Lee1930_0723_01.mp3	Lee Morse And Her Bluegrass Boys	The Little Things In Life	Columbia	2365DA		1930	
http://www.jazz-on-line.com/a/mp3w/1930_122.mp3	Ted Wallace And His Campus Boys	The Little Things In Life	COLUMBIA	2334 D	W150930	1930	
http://www.jazz-on-line.com/a/mp3w/1931_057.mp3	Gus Arnheim And His Orchestra Feat. Bing Crosby And The Rhythm Boys	The Little Things In Life	Victor	22580	PBVE61058-7	1931	
